Company,Date,Open,High,Low,Close,Volume,Adj Close
AAPL,21-Nov-16,110.120003,111.989998,110.010002,111.730003,29264600,109.961708
AAPL,18-Nov-16,109.720001,110.540001,109.660004,110.059998,28428900,108.318138
AAPL,17-Nov-16,109.809998,110.349998,108.830002,109.949997,27632000,108.209877
AAPL,16-Nov-16,106.699997,110.230003,106.599998,109.989998,58840500,108.249237
AAPL,15-Nov-16,106.57,107.68,106.160004,107.110001,32264500,105.414825
AAPL,14-Nov-16,107.709999,107.809998,104.080002,105.709999,51175500,104.03698
AAPL,11-Nov-16,107.120003,108.870003,106.550003,108.43,34094100,106.713936
AAPL,10-Nov-16,111.089996,111.089996,105.830002,107.790001,57134500,106.084061
AAPL,9-Nov-16,109.879997,111.32,108.050003,110.879997,59176400,109.125168
AAPL,8-Nov-16,110.309998,111.720001,109.699997,111.059998,24054500,109.302307
AAPL,7-Nov-16,110.080002,110.510002,109.459999,110.410004,32560000,108.662613
AAPL,4-Nov-16,108.529999,110.25,108.110001,108.839996,30837000,107.117447
AAPL,3-Nov-16,110.980003,111.459999,109.550003,109.830002,26932600,108.091774
AAPL,2-Nov-16,111.400002,112.349998,111.230003,111.589996,28331700,109.262947
AAPL,1-Nov-16,113.459999,113.769997,110.529999,111.489998,43825800,109.165031
AAPL,31-Oct-16,113.650002,114.230003,113.199997,113.540001,26419400,111.172279
AAPL,28-Oct-16,113.870003,115.209999,113.449997,113.720001,37861700,111.348534
AAPL,27-Oct-16,115.389999,115.860001,114.099998,114.480003,34562000,112.092682
AAPL,26-Oct-16,114.309998,115.699997,113.309998,115.589996,66134200,113.179527
AAPL,25-Oct-16,117.949997,118.360001,117.309998,118.25,48129000,115.784065
AAPL,24-Oct-16,117.099998,117.739998,117,117.650002,23538700,115.196564
AAPL,21-Oct-16,116.809998,116.910004,116.279999,116.599998,23192700,114.168457
AAPL,20-Oct-16,116.860001,117.379997,116.330002,117.059998,24125800,114.618874
AAPL,19-Oct-16,117.25,117.760002,113.800003,117.120003,20034600,114.67762
